data.hora;data;tcle;cidade;uf;idade;sexo;raca;escolaridade;renda;rendafam;estcivil;filho_dep;qtd_filho_dep;plano;data_plano;plano_covid;preco_plano;pgt_plano;quarentena;teste_cov;result_teste_cov;contat_cov;morte_cov;equip_defensiv;gasto_equip_defensiv
06/07/2020 14:00;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;5000;5000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/07/2020 14:01;07/06/2020;Sim;Teixeira de Freitas;BA;43;Masculino;Pardo;Ensino Médio;15000;18000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1570;Não;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Sim;Sim;150
06/07/2020 14:02;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;6000;10000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde DURANTE A PANDEMIA.;Não;900;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;120
06/07/2020 14:07;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Branco;Ensino Superior;2000;2000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;30;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
06/07/2020 14:07;07/06/2020;Sim;Teixeira de Freitas;BA;32;Feminino;Branco;Ensino Superior;1045;3445;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;190;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/07/2020 14:09;07/06/2020;Sim;Porto Velho;RO;23;Feminino;Branco;Ensino Médio;1200;6000;Solteiro;Não possuo filhos ou dependentes.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;200
06/07/2020 14:13;07/06/2020;Sim;Teixeira de Freitas;BA;38;Feminino;Pardo;Ensino Fundamental;1045;2245;Casado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;0
06/07/2020 14:14;07/06/2020;Sim;Teixeira de Freitas;BA;54;Masculino;Pardo;Ensino Superior;5500;8000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;680;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
06/07/2020 14:15;07/06/2020;Sim;Teixeira de Freitas;BA;22;Feminino;Preto;Ensino Superior;2000;2000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/07/2020 14:19;07/06/2020;Sim;Teixeira de Freitas;BA;21;Feminino;Preto;Ensino Médio;600;2000;Casado;Não possuo filhos ou dependentes.;2;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/07/2020 14:26;07/06/2020;Sim;Brasília;DF;25;Feminino;Branco;Pós-Graduação;3000;11000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;432;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
06/07/2020 14:28;07/06/2020;Sim;Codó ;MA;21;Feminino;Pardo;Ensino Superior;0;1200;Solteiro;Não possuo filhos ou dependentes.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;25
06/07/2020 14:32;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;5000;30000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;0
06/07/2020 14:32;07/06/2020;Sim;Brasília;DF;34;Feminino;Pardo;Pós-Graduação;34000;70000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;400
06/07/2020 14:35;07/06/2020;Sim;Teixeira de Freitas;BA;53;Feminino;Pardo;Pós-Graduação;4500;4500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;350;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
06/07/2020 14:40;07/06/2020;Sim;Lauro de Freitas ;BA;41;Feminino;Pardo;Ensino Superior;4702;10500;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;70;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/07/2020 14:41;07/06/2020;Sim;Lauro de Freitas ;BA;41;Feminino;Pardo;Ensino Superior;4702;10500;Outro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;70;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/07/2020 14:42;07/06/2020;Sim;Brasília;DF;37;Masculino;Branco;Pós-Graduação;20000;25000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Sim;Não;Sim;300
06/07/2020 14:44;07/06/2020;Sim;Teixeira de Freitas;BA;51;Feminino;Pardo;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 14:47;07/06/2020;Sim;Teixeira de Freitas;BA;38;Feminino;Pardo;Pós-Graduação;8000;9500;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
06/07/2020 14:56;07/06/2020;Sim;Brasília;DF;39;Masculino;Preto;Ensino Superior;5000;8500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;380;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;280
06/07/2020 15:09;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Pardo;Ensino Superior;1200;2700;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
06/07/2020 15:26;07/06/2020;Sim;Rio de Janeiro;RJ;30;Feminino;Pardo;Pós-Graduação;2000;3800;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;60;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;50
06/07/2020 15:40;07/06/2020;Sim;Salvador;BA;38;Feminino;Branco;Pós-Graduação;4200;7500;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;725;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;85
06/07/2020 15:43;07/06/2020;Sim;Brasília;DF;18;Feminino;Branco;Ensino Médio;0;10000;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
06/07/2020 16:01;07/06/2020;Sim;Brasília;DF;27;Feminino;Branco;Pós-Graduação;5000;30000;Solteiro;Não possuo filhos ou dependentes.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;0
06/07/2020 16:09;07/06/2020;Sim;Brasília;DF;54;Feminino;Pardo;Ensino Superior;20000;30000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;200
06/07/2020 16:10;07/06/2020;Sim;Itabela ;BA;55;Masculino;Branco;Pós-Graduação;3500;6000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
06/07/2020 16:28;07/06/2020;Sim;Feira de Santana;BA;35;Masculino;Pardo;Ensino Superior;1998;3700;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;75
06/07/2020 16:38;07/06/2020;Sim;Recife;PE;36;Masculino;Branco;Pós-Graduação;4000;4000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;50
06/07/2020 16:59;07/06/2020;Sim;Teixeira de Freitas;BA;57;Feminino;Pardo;Pós-Graduação;31005;4800;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 17:10;07/06/2020;Sim;Teixeira de Freitas;BA;54;Feminino;Pardo;Pós-Graduação;0;0;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;356;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 17:16;07/06/2020;Sim;Rio Novo do Sul;ES;31;Feminino;Branco;Pós-Graduação;0;4000;Casado;Sim, filhos ou dependentes moram comigo.;5;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;200
06/07/2020 17:24;07/06/2020;Sim;Teixeira de Freitas;BA;48;Feminino;Branco;Pós-Graduação;4000;8000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 17:53;07/06/2020;Sim;Teixeira de Freitas;BA;31;Feminino;Branco;Ensino Superior;1000;7000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;590;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;30
06/07/2020 17:53;07/06/2020;Sim;Recife;PE;36;Feminino;Branco;Pós-Graduação;3600;9100;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;170
06/07/2020 18:00;07/06/2020;Sim;Recife;PE;23;Feminino;Branco;Ensino Superior;1500;1500;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;256;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 18:00;07/06/2020;Sim;Lagoa do Ouro;PE;62;Masculino;Branco;Pós-Graduação;16000;16000;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;200
06/07/2020 18:03;07/06/2020;Sim;Senhor do Bonfim ;BA;40;Feminino;Amarelo;Pós-Graduação;8000;16000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Sim;Sim;300
06/07/2020 18:04;07/06/2020;Sim;Paulista;PE;53;Feminino;Amarelo;Pós-Graduação;2000;2000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;459;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;30
06/07/2020 18:15;07/06/2020;Sim;Feira de Santana;BA;49;Feminino;Pardo;Pós-Graduação;12000;12000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;600;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;300
06/07/2020 18:24;07/06/2020;Sim;Olinda;PE;33;Feminino;Preto;Pós-Graduação;9863;10863;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;400
06/07/2020 18:30;07/06/2020;Sim;Recife;PE;34;Feminino;Pardo;Pós-Graduação;1400;4000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;150
06/07/2020 18:50;07/06/2020;Sim;Curitiba ;PR;30;Masculino;Pardo;Pós-Graduação;11000;25000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 18:54;07/06/2020;Sim;Teresópolis;RJ;44;Masculino;Preto;Pós-Graduação;13000;26000;Casado;Sim, filhos ou dependentes moram comigo.;7;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Não;Sim;500
06/07/2020 19:04;07/06/2020;Sim;Teixeira de Freitas;BA;26;Feminino;Branco;Ensino Superior;2000;2000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;30;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;40
06/07/2020 19:11;07/06/2020;Sim;Rio de Janeiro;RJ;36;Feminino;Branco;Pós-Graduação;5000;9000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;800;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;300
06/07/2020 19:21;07/06/2020;Sim;Cuiabá;MT;29;Feminino;Branco;Pós-Graduação;1000;1000;Solteiro;Não possuo filhos ou dependentes.;0;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;370;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;28
06/07/2020 19:28;07/06/2020;Sim;Silvânia;GO;62;Masculino;Branco;Ensino Médio;9000;9000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;280;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
06/07/2020 19:37;07/06/2020;Sim;Codó ;MA;22;Feminino;Pardo;Ensino Médio;300;1200;Solteiro;Não possuo filhos ou dependentes.;4;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;75
06/07/2020 19:37;07/06/2020;Sim;Recife;PE;43;Feminino;Branco;Pós-Graduação;3500;6000;Casado;Sim, filhos ou dependentes moram comigo.;5;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;150
06/07/2020 19:39;07/06/2020;Sim;Feira de Santana;BA;65;Masculino;Preto;Pós-Graduação;16000;16000;Divorciado / Separado / desquitado;Não, meus filhos ou dependentes NÃO moram comigo.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;7000
06/07/2020 19:48;07/06/2020;Sim;Teixeira de Freitas;BA;59;Feminino;Pardo;Ensino Médio;1900;3500;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;311;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;150
06/07/2020 20:11;07/06/2020;Sim;Teixeira de Freitas;BA;43;Feminino;Pardo;Pós-Graduação;3000;7000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;120
06/07/2020 20:35;07/06/2020;Sim;São Luís;MA;31;Masculino;Pardo;Pós-Graduação;0;0;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;0;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;120
06/07/2020 20:47;07/06/2020;Sim;Recife;PE;35;Feminino;Branco;Pós-Graduação;5000;9000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;300;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Sim;Negativo;Não;Não;Sim;300
06/07/2020 21:34;07/06/2020;Sim;Teixeira de Freitas;BA;55;Masculino;Pardo;Ensino Médio;2090;2090;Casado;Não, meus filhos ou dependentes NÃO moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1100;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;89
06/07/2020 21:34;07/06/2020;Sim;Salvador;BA;56;Feminino;Pardo;Ensino Superior;6000;6000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;300
06/07/2020 21:46;07/06/2020;Sim;Teixeira de Freitas;BA;45;Feminino;Pardo;Pós-Graduação;2900;6800;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;680;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/07/2020 21:56;07/06/2020;Sim;Teixeira de Freitas;BA;51;Masculino;Branco;Ensino Superior;1800;6100;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;709;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;600
06/07/2020 21:58;07/06/2020;Sim;Salvador;BA;53;Feminino;Pardo;Pós-Graduação;6000;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;120
06/07/2020 22:44;07/06/2020;Sim;Brasília;DF;38;Feminino;Branco;Pós-Graduação;20000;30000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;2000;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;150
06/07/2020 22:47;07/06/2020;Sim;Rio de Janeiro;RJ;44;Masculino;Branco;Pós-Graduação;8000;8000;Solteiro;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;400;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;100
06/07/2020 23:07;07/06/2020;Sim;Cruz das Almas ;BA;51;Feminino;Preto;Pós-Graduação;10000;10000;Solteiro;Não possuo filhos ou dependentes.;1;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1540;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Sim;Sim;230
06/07/2020 23:58;07/06/2020;Sim;Teixeira de Freitas;BA;36;Feminino;Branco;Pós-Graduação;2500;10000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;150;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;100
06/08/2020 01:47;08/06/2020;Sim;Itabuna;BA;30;Masculino;Pardo;Ensino Superior;2500;2500;Solteiro;Não possuo filhos ou dependentes.;0;Sim;Não tenho plano de saúde;Não;;Sim;Fiquei rigorosamente em casa, saindo só por necessidades de atendimento à saúde.;Não;Não fiz o teste.;Sim;Sim;Sim;200
06/08/2020 06:00;08/06/2020;Sim;Teixeira de Freitas;BA;44;Feminino;Pardo;Pós-Graduação;3500;4000;Divorciado / Separado / desquitado;Sim, filhos ou dependentes moram comigo.;3;Não;Não tenho plano de saúde;;;Não tenho plano de saúde;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;50
06/08/2020 07:54;08/06/2020;Sim;Salvador ;BA;55;Feminino;Branco;Pós-Graduação;15000;20000;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;1000;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Positivo;Sim;Sim;Sim;200
06/08/2020 08:12;08/06/2020;Sim;Teixeira de Freitas;BA;46;Feminino;Pardo;Ensino Superior;1500;2500;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;200;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Sim;Não;Sim;100
06/08/2020 08:31;08/06/2020;Sim;Feira de Santana;BA;39;Feminino;Preto;Pós-Graduação;8000;10000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Não;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Sim;Não;Sim;150
06/08/2020 08:51;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Ensino Médio;3500;3500;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;220
06/08/2020 09:18;08/06/2020;Sim;Teixeira de Freitas;BA;42;Feminino;Pardo;Ensino Superior;2000;8000;Casado;Sim, filhos ou dependentes moram comigo.;3;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;500;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;220
06/08/2020 09:22;08/06/2020;Sim;Teixeira de Freitas;BA;29;Masculino;Pardo;Ensino Superior;8000;8000;Solteiro;Sim, filhos ou dependentes moram comigo.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;450;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Sim;Negativo;Não;Não;Sim;180
06/08/2020 09:25;08/06/2020;Sim;Teixeira de Freitas;BA;30;Masculino;Pardo;Ensino Superior;3000;3000;Casado;Não possuo filhos ou dependentes.;2;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;;Sim;Fiquei em casa, só saindo para compras em supermercado e/ou farmácia;Não;Não fiz o teste.;Não;Não;Sim;60
06/08/2020 09:27;08/06/2020;Sim;Teixeira de Freitas;BA;24;Feminino;Pardo;Ensino Superior;600;1000;Casado;Sim, filhos ou dependentes moram comigo.;4;Não;Não tenho plano de saúde;Não;;Não tenho plano de saúde;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;90
06/08/2020 09:27;08/06/2020;Sim;Teixeira de Freitas;BA;44;Masculino;Branco;Pós-Graduação;2600;2600;Casado;Sim, filhos ou dependentes moram comigo.;4;Sim;Você contratou o plano de saúde ANTES DA PANDEMIA.;Não;540;Sim;Procurei tomar cuidados de distanciamento social, mas continuei trabalhando e saindo;Não;Não fiz o teste.;Não;Não;Sim;65
